,Unnamed: 0,year,week,SMN,SMK,VCI,TCI,VHI
0,0,Mean,data,for,UKR,Province=,21,Khmel'nyts'kyy
21787,1327,2008,09,0.208,284.64,92.54,2.96,47.75
21788,1328,2008,10,0.218,285.94,92.22,3.57,47.90
21789,1329,2008,11,0.231,286.94,91.82,5.76,48.79
21790,1330,2008,12,0.249,287.82,92.96,9.51,51.24
21791,1331,2008,13,0.274,288.72,95.11,14.14,54.63
21792,1332,2008,14,0.299,289.77,95.94,16.79,56.36
21793,1333,2008,15,0.327,290.80,96.46,18.78,57.62
21794,1334,2008,16,0.360,291.73,96.80,19.32,58.06
21795,1335,2008,17,0.393,292.50,96.11,24.00,60.06
21796,1336,2008,18,0.421,293.08,94.85,33.15,64.00
21797,1337,2008,19,0.447,293.86,93.28,35.33,64.30
21798,1338,2008,20,0.464,294.79,91.20,36.16,63.68
21799,1339,2008,21,0.470,295.66,88.82,34.84,61.83
21800,1340,2008,22,0.473,296.54,86.66,32.64,59.65
21801,1341,2008,23,0.472,297.29,84.41,30.46,57.44
21802,1342,2008,24,0.470,297.96,83.20,30.46,56.83
21803,1343,2008,25,0.468,298.44,82.22,31.92,57.07
21804,1344,2008,26,0.464,298.92,81.34,32.13,56.73
21805,1345,2008,27,0.458,299.45,81.22,29.67,55.44
21806,1346,2008,28,0.453,299.73,81.38,28.42,54.90
21807,1347,2008,29,0.449,300.03,81.72,26.88,54.30
21808,1348,2008,30,0.443,300.22,81.19,25.16,53.17
21809,1349,2008,31,0.433,300.14,80.87,24.90,52.89
21810,1350,2008,32,0.424,299.98,81.05,24.90,52.97
21811,1351,2008,33,0.419,299.64,80.61,24.98,52.80
21812,1352,2008,34,0.410,298.87,79.60,26.86,53.23
21813,1353,2008,35,0.401,297.72,79.11,29.40,54.26
21814,1354,2008,36,0.390,296.18,78.19,30.99,54.59
21815,1355,2008,37,0.379,294.33,77.75,36.90,57.32
21816,1356,2008,38,0.367,292.78,77.63,41.47,59.55
21817,1357,2008,39,0.355,291.58,78.68,40.40,59.54
21818,1358,2008,40,0.343,290.58,81.29,33.79,57.54
21819,1359,2008,41,0.335,289.70,85.88,25.79,55.83
21820,1360,2008,42,0.327,289.21,91.36,17.16,54.26
21821,1361,2008,43,0.314,288.51,95.70,9.45,52.58
21822,1362,2008,44,0.293,287.50,96.91,5.11,51.01
21823,1363,2008,45,0.275,286.53,98.01,3.45,50.73
21824,1364,2008,46,0.261,285.38,99.12,2.85,50.98
21825,1365,2008,47,0.245,284.08,99.07,2.44,50.75
21826,1366,2008,48,0.233,282.83,99.13,2.46,50.80
21827,1367,2008,49,0.216,281.43,98.73,3.82,51.28
21828,1368,2008,50,0.195,279.10,97.40,9.03,53.21
21829,1369,2008,51,0.177,277.19,95.41,13.08,54.24
21830,1370,2008,52,0.161,276.63,90.01,14.04,52.02
21831,1371,2009,01,0.147,275.82,80.86,17.16,49.01
21832,1372,2009,02,0.138,275.73,72.19,16.94,44.57
21833,1373,2009,03,0.132,276.34,65.99,15.21,40.60
21834,1374,2009,04,0.130,277.29,63.47,12.75,38.11
21835,1375,2009,05,0.129,277.61,61.90,14.01,37.96
21836,1376,2009,06,0.131,277.96,60.83,16.23,38.53
21837,1377,2009,07,0.135,278.28,59.66,21.05,40.35
21838,1378,2009,08,0.146,279.32,63.18,23.82,43.50
21839,1379,2009,09,0.157,280.29,65.82,27.96,46.89
21840,1380,2009,10,0.172,281.57,68.84,30.53,49.68
21841,1381,2009,11,0.184,282.02,69.10,37.85,53.47
21842,1382,2009,12,0.207,283.86,73.41,38.75,56.08
21843,1383,2009,13,0.235,286.21,78.66,34.92,56.79
21844,1384,2009,14,0.265,288.37,82.76,29.16,55.96
21845,1385,2009,15,0.292,290.18,83.38,24.88,54.13
21846,1386,2009,16,0.318,291.67,81.77,20.08,50.93
21847,1387,2009,17,0.345,292.77,79.46,20.84,50.15
21848,1388,2009,18,0.372,293.74,78.30,24.76,51.53
21849,1389,2009,19,0.402,294.80,77.93,22.39,50.16
21850,1390,2009,20,0.428,295.70,78.62,22.96,50.79
21851,1391,2009,21,0.449,296.68,80.85,20.66,50.75
21852,1392,2009,22,0.460,297.44,81.43,19.98,50.71
21853,1393,2009,23,0.463,298.17,80.51,18.51,49.51
21854,1394,2009,24,0.458,298.71,78.13,19.02,48.57
21855,1395,2009,25,0.450,299.20,75.22,19.91,47.56
21856,1396,2009,26,0.442,299.82,73.54,19.75,46.64
21857,1397,2009,27,0.431,300.20,72.22,19.97,46.10
21858,1398,2009,28,0.421,300.32,71.17,21.64,46.40
21859,1399,2009,29,0.414,300.27,70.70,24.05,47.37
21860,1400,2009,30,0.411,300.11,71.65,26.02,48.84
21861,1401,2009,31,0.410,300.08,73.99,26.00,50.00
21862,1402,2009,32,0.410,299.85,76.42,27.07,51.74
21863,1403,2009,33,0.406,299.39,76.05,28.15,52.10
21864,1404,2009,34,0.400,298.97,76.12,26.52,51.32
21865,1405,2009,35,0.391,298.29,75.20,24.09,49.64
21866,1406,2009,36,0.380,297.44,74.20,19.36,46.78
21867,1407,2009,37,0.369,296.56,73.68,15.81,44.74
21868,1408,2009,38,0.353,295.71,72.22,11.77,42.00
21869,1409,2009,39,0.337,294.93,71.66,6.41,39.03
21870,1410,2009,40,0.318,293.61,71.05,5.40,38.23
21871,1411,2009,41,0.297,292.52,70.65,2.47,36.56
21872,1412,2009,42,0.273,291.38,70.36,0.67,35.51
21873,1413,2009,43,0.244,289.64,68.21,1.08,34.65
21874,1414,2009,44,0.216,287.73,65.23,2.27,33.75
21875,1415,2009,45,0.197,286.04,64.00,5.18,34.59
21876,1416,2009,46,0.176,284.12,60.41,8.40,34.41
21877,1417,2009,47,0.158,282.76,57.12,8.03,32.57
21878,1418,2009,48,0.139,281.26,52.54,9.02,30.78
21879,1419,2009,49,0.125,278.71,50.57,15.02,32.79
21880,1420,2009,50,0.119,276.19,52.55,20.68,36.61
21881,1421,2009,51,0.106,273.64,50.42,27.41,38.91
21882,1422,2009,52,0.097,271.59,46.90,35.53,41.22
21883,1423,2010,01,0.079,269.42,34.74,45.75,40.24
21884,1424,2010,02,0.076,268.24,31.87,50.90,41.39
21885,1425,2010,03,0.073,267.10,28.31,57.47,42.89
21886,1426,2010,04,0.073,267.51,28.23,57.78,43.01
21887,1427,2010,05,0.083,269.33,33.84,51.88,42.86
21888,1428,2010,06,0.097,271.84,41.04,44.37,42.70
21889,1429,2010,07,0.112,273.64,46.99,43.40,45.20
21890,1430,2010,08,0.127,275.82,53.89,41.11,47.50
21891,1431,2010,09,0.151,278.66,63.54,35.12,49.33
21892,1432,2010,10,0.176,281.14,71.86,31.41,51.63
21893,1433,2010,11,0.198,283.33,76.73,27.74,52.24
21894,1434,2010,12,0.217,285.49,78.76,24.98,51.87
21895,1435,2010,13,0.239,287.84,80.33,20.17,50.25
21896,1436,2010,14,0.264,290.24,81.61,13.98,47.80
21897,1437,2010,15,0.290,291.83,81.82,11.02,46.42
21898,1438,2010,16,0.318,292.50,81.16,11.89,46.53
21899,1439,2010,17,0.350,293.64,80.46,11.79,46.12
21900,1440,2010,18,0.376,294.84,79.06,12.66,45.86
21901,1441,2010,19,0.393,295.35,74.28,16.60,45.44
21902,1442,2010,20,0.408,295.83,71.33,21.90,46.62
21903,1443,2010,21,0.419,296.40,70.58,24.46,47.52
21904,1444,2010,22,0.421,297.09,68.20,24.58,46.39
21905,1445,2010,23,0.421,297.68,66.43,24.01,45.22
21906,1446,2010,24,0.416,297.96,64.42,27.05,45.74
21907,1447,2010,25,0.411,298.39,63.28,28.31,45.80
21908,1448,2010,26,0.407,298.77,63.29,29.87,46.58
21909,1449,2010,27,0.406,299.28,65.13,27.83,46.48
21910,1450,2010,28,0.407,300.01,67.64,22.79,45.21
21911,1451,2010,29,0.409,300.77,69.74,17.99,43.86
21912,1452,2010,30,0.410,301.52,72.07,12.48,42.28
21913,1453,2010,31,0.409,301.88,74.16,9.10,41.63
21914,1454,2010,32,0.406,301.76,75.54,9.35,42.45
21915,1455,2010,33,0.404,301.36,75.87,9.92,42.90
21916,1456,2010,34,0.402,300.59,77.40,11.36,44.38
21917,1457,2010,35,0.399,299.58,78.64,11.80,45.22
21918,1458,2010,36,0.394,298.12,79.18,13.07,46.12
21919,1459,2010,37,0.386,296.63,79.45,14.55,47.00
21920,1460,2010,38,0.369,295.26,77.75,15.52,46.64
21921,1461,2010,39,0.348,293.67,76.11,17.46,46.78
21922,1462,2010,40,0.330,291.72,75.74,20.81,48.28
21923,1463,2010,41,0.313,290.23,76.95,19.16,48.05
21924,1464,2010,42,0.296,289.08,79.61,16.15,47.88
21925,1465,2010,43,0.278,288.37,82.24,9.47,45.85
21926,1466,2010,44,0.255,287.91,81.51,3.55,42.53
21927,1467,2010,45,0.234,287.44,80.31,1.32,40.82
21928,1468,2010,46,0.212,286.35,77.31,1.05,39.18
21929,1469,2010,47,0.199,285.06,77.45,0.98,39.22
21930,1470,2010,48,0.188,283.80,77.36,1.18,39.27
21931,1471,2010,49,0.180,282.29,79.86,1.89,40.88
21932,1472,2010,50,0.176,280.99,85.59,2.08,43.83
21933,1473,2010,51,0.167,279.84,87.38,1.84,44.61
21934,1474,2010,52,0.160,278.93,87.61,3.53,45.57
21935,1475,2011,01,0.156,278.12,85.51,6.17,45.84
21936,1476,2011,02,0.154,277.19,82.74,9.71,46.23
21937,1477,2011,03,0.150,275.98,77.95,16.64,47.30
21938,1478,2011,04,0.148,275.44,74.39,21.27,47.83
21939,1479,2011,05,0.152,275.87,75.89,21.79,48.84
21940,1480,2011,06,0.157,276.50,76.77,22.63,49.70
21941,1481,2011,07,0.161,276.88,75.16,27.56,51.36
21942,1482,2011,08,0.169,277.87,76.98,30.88,53.93
21943,1483,2011,09,0.184,280.21,80.28,28.19,54.24
21944,1484,2011,10,0.197,282.38,82.14,25.59,53.86
21945,1485,2011,11,0.204,284.14,79.31,23.65,51.48
21946,1486,2011,12,0.208,285.29,74.24,27.79,51.01
21947,1487,2011,13,0.220,286.53,71.90,32.12,52.01
21948,1488,2011,14,0.232,287.90,68.81,32.71,50.76
21949,1489,2011,15,0.250,289.05,66.82,35.24,51.03
21950,1490,2011,16,0.276,289.59,65.77,41.58,53.68
21951,1491,2011,17,0.299,290.64,63.07,44.34,53.70
21952,1492,2011,18,0.327,292.11,62.85,43.33,53.09
21953,1493,2011,19,0.356,293.11,63.22,42.81,53.02
21954,1494,2011,20,0.385,293.66,65.77,46.50,56.14
21955,1495,2011,21,0.415,294.61,71.36,43.73,57.54
21956,1496,2011,22,0.437,295.87,75.28,37.25,56.26
21957,1497,2011,23,0.450,296.68,77.41,34.40,55.91
21958,1498,2011,24,0.456,297.10,78.54,37.16,57.85
21959,1499,2011,25,0.459,297.51,79.44,39.56,59.50
21960,1500,2011,26,0.462,298.14,81.08,38.24,59.66
21961,1501,2011,27,0.458,298.66,82.23,35.66,58.95
21962,1502,2011,28,0.457,299.27,84.16,31.32,57.74
21963,1503,2011,29,0.456,299.74,85.35,28.42,56.89
21964,1504,2011,30,0.448,299.92,84.36,26.95,55.66
21965,1505,2011,31,0.443,299.97,85.54,25.80,55.67
21966,1506,2011,32,0.442,299.77,87.54,26.36,56.95
21967,1507,2011,33,0.438,299.49,86.85,26.15,56.50
21968,1508,2011,34,0.430,299.24,85.88,23.06,54.47
21969,1509,2011,35,0.421,298.81,84.86,18.40,51.63
21970,1510,2011,36,0.412,298.10,84.49,12.61,48.55
21971,1511,2011,37,0.398,297.03,83.08,10.59,46.84
21972,1512,2011,38,0.380,295.70,81.10,11.10,46.10
21973,1513,2011,39,0.358,293.92,78.97,14.69,46.83
21974,1514,2011,40,0.333,291.88,76.43,18.94,47.68
21975,1515,2011,41,0.306,289.81,74.32,21.85,48.08
21976,1516,2011,42,0.278,287.65,72.44,25.97,49.21
21977,1517,2011,43,0.251,285.55,71.18,26.75,48.97
21978,1518,2011,44,0.227,283.60,69.81,26.77,48.29
21979,1519,2011,45,0.204,281.82,67.20,26.97,47.08
21980,1520,2011,46,0.182,280.42,63.44,25.37,44.41
21981,1521,2011,47,0.159,278.82,58.15,25.19,41.67
21982,1522,2011,48,0.138,277.33,52.15,25.69,38.92
21983,1523,2011,49,0.122,276.32,48.79,24.76,36.78
21984,1524,2011,50,0.106,275.13,45.09,24.56,34.82
21985,1525,2011,51,0.096,274.17,43.96,24.85,34.41
21986,1526,2011,52,0.090,273.17,42.52,28.59,35.55
21987,1527,2012,01,0.087,272.55,40.21,31.91,36.06
21988,1528,2012,02,0.088,271.83,39.05,34.95,37.00
21989,1529,2012,03,0.090,271.43,39.00,37.79,38.40
21990,1530,2012,04,0.096,271.73,41.45,38.56,40.00
21991,1531,2012,05,0.103,272.24,45.25,38.45,41.85
21992,1532,2012,06,0.111,273.33,48.06,37.05,42.56
21993,1533,2012,07,0.118,274.58,49.24,38.39,43.81
21994,1534,2012,08,0.123,275.92,50.11,41.01,45.56
21995,1535,2012,09,0.128,277.64,49.98,42.19,46.08
21996,1536,2012,10,0.141,279.99,52.82,40.10,46.46
21997,1537,2012,11,0.157,282.39,55.99,35.58,45.79
21998,1538,2012,12,0.179,284.85,60.46,31.93,46.20
21999,1539,2012,13,0.203,287.24,64.44,27.30,45.87
22000,1540,2012,14,0.229,289.18,66.70,22.91,44.80
22001,1541,2012,15,0.256,290.47,68.23,22.76,45.49
22002,1542,2012,16,0.294,292.21,71.94,15.11,43.53
22003,1543,2012,17,0.340,293.78,76.98,11.16,44.07
22004,1544,2012,18,0.376,294.93,78.81,12.15,45.48
22005,1545,2012,19,0.400,295.56,76.69,14.17,45.43
22006,1546,2012,20,0.417,295.75,74.67,22.87,48.77
22007,1547,2012,21,0.428,295.83,73.98,30.76,52.37
22008,1548,2012,22,0.450,297.73,78.03,18.10,48.06
22009,1549,2012,23,0.458,298.63,78.70,15.71,47.21
22010,1550,2012,24,0.460,299.48,78.34,14.46,46.40
22011,1551,2012,25,0.457,300.33,77.21,12.21,44.71
22012,1552,2012,26,0.450,301.13,75.97,10.92,43.44
22013,1553,2012,27,0.438,301.16,74.45,10.79,42.62
22014,1554,2012,28,0.426,301.48,73.17,10.27,41.72
22015,1555,2012,29,0.417,301.69,72.05,10.41,41.23
22016,1556,2012,30,0.409,301.76,71.47,10.36,40.91
22017,1557,2012,31,0.397,301.55,69.96,12.01,40.99
22018,1558,2012,32,0.388,301.14,69.40,14.96,42.18
22019,1559,2012,33,0.383,300.46,68.79,17.77,43.28
22020,1560,2012,34,0.386,299.76,71.28,18.40,44.84
22021,1561,2012,35,0.393,299.09,75.07,16.50,45.78
22022,1562,2012,36,0.394,298.63,77.37,9.68,43.53
22023,1563,2012,37,0.388,297.88,78.05,6.19,42.12
22024,1564,2012,38,0.380,297.16,79.02,2.90,40.96
22025,1565,2012,39,0.371,296.37,80.58,1.42,41.00
22026,1566,2012,40,0.356,295.34,81.62,0.84,41.23
22027,1567,2012,41,0.336,294.02,82.09,0.80,41.44
22028,1568,2012,42,0.314,292.37,83.18,1.41,42.30
22029,1569,2012,43,0.290,290.69,83.75,1.17,42.46
22030,1570,2012,44,0.261,289.03,82.15,1.03,41.59
22031,1571,2012,45,0.236,287.31,80.16,1.06,40.61
22032,1572,2012,46,0.214,285.59,77.57,2.03,39.80
22033,1573,2012,47,0.195,283.62,75.29,3.97,39.63
22034,1574,2012,48,0.177,281.69,71.47,6.37,38.92
22035,1575,2012,49,0.164,280.18,71.22,8.38,39.80
22036,1576,2012,50,0.154,278.83,72.98,9.37,41.17
22037,1577,2012,51,0.154,278.43,79.97,6.58,43.27
22038,1578,2012,52,0.155,278.32,85.32,5.49,45.41
22039,1579,2013,01,0.158,278.39,80.43,6.70,43.56
22040,1580,2013,02,0.164,278.71,80.96,6.72,43.84
22041,1581,2013,03,0.171,278.74,81.70,8.15,44.92
22042,1582,2013,04,0.178,279.19,82.29,8.87,45.58
22043,1583,2013,05,0.184,279.91,83.29,8.85,46.07
22044,1584,2013,06,0.189,280.63,83.33,9.46,46.39
22045,1585,2013,07,0.197,281.44,83.47,11.54,47.51
22046,1586,2013,08,0.207,282.61,84.61,13.27,48.94
22047,1587,2013,09,0.218,283.67,84.82,14.86,49.84
22048,1588,2013,10,0.232,284.58,84.25,16.88,50.57
22049,1589,2013,11,0.241,284.73,81.46,24.49,52.98
22050,1590,2013,12,0.257,286.01,81.36,26.34,53.85
22051,1591,2013,13,0.274,287.54,81.55,27.22,54.39
22052,1592,2013,14,0.293,289.37,81.75,22.45,52.10
22053,1593,2013,15,0.316,291.24,83.29,16.84,50.07
22054,1594,2013,16,0.345,292.66,85.40,12.75,49.08
22055,1595,2013,17,0.383,294.36,87.87,8.91,48.39
22056,1596,2013,18,0.410,295.86,87.58,7.28,47.43
22057,1597,2013,19,0.421,296.56,82.64,7.88,45.26
22058,1598,2013,20,0.429,297.20,79.10,11.14,45.12
22059,1599,2013,21,0.436,297.82,76.98,11.70,44.34
22060,1600,2013,22,0.435,297.85,72.97,18.75,45.86
22061,1601,2013,23,0.432,298.15,70.03,22.51,46.27
22062,1602,2013,24,0.427,298.61,67.88,25.24,46.56
22063,1603,2013,25,0.423,298.93,66.76,27.46,47.11
22064,1604,2013,26,0.419,299.37,66.65,28.59,47.62
22065,1605,2013,27,0.414,299.69,67.72,26.78,47.25
22066,1606,2013,28,0.409,299.97,68.85,26.59,47.72
22067,1607,2013,29,0.406,299.89,69.50,29.24,49.37
22068,1608,2013,30,0.401,299.76,69.52,31.28,50.40
22069,1609,2013,31,0.391,299.63,69.23,32.44,50.83
22070,1610,2013,32,0.381,299.50,67.92,32.30,50.11
22071,1611,2013,33,0.370,298.83,66.01,35.24,50.63
22072,1612,2013,34,0.365,297.75,66.24,40.80,53.52
22073,1613,2013,35,0.360,296.48,66.75,44.84,55.79
22074,1614,2013,36,0.355,294.72,67.72,48.31,58.02
22075,1615,2013,37,0.353,293.07,69.58,51.53,60.55
22076,1616,2013,38,0.350,291.64,71.99,54.51,63.25
22077,1617,2013,39,0.345,290.33,74.97,53.61,64.29
22078,1618,2013,40,0.336,289.24,77.93,47.66,62.80
22079,1619,2013,41,0.322,287.83,80.00,44.14,62.07
22080,1620,2013,42,0.303,286.63,81.61,40.93,61.27
22081,1621,2013,43,0.285,285.84,83.21,32.13,57.67
22082,1622,2013,44,0.262,285.34,83.26,22.73,52.99
22083,1623,2013,45,0.244,284.74,83.64,15.69,49.67
22084,1624,2013,46,0.220,283.09,80.39,15.36,47.88
22085,1625,2013,47,0.200,280.90,77.52,17.97,47.75
22086,1626,2013,48,0.184,278.97,74.89,20.38,47.63
22087,1627,2013,49,0.171,277.82,74.49,19.66,47.07
22088,1628,2013,50,0.163,277.01,76.98,17.97,47.47
22089,1629,2013,51,0.162,276.86,82.36,15.56,48.96
22090,1630,2013,52,0.166,277.24,86.78,12.74,49.76
22091,1631,2014,01,0.173,278.24,89.70,7.83,48.77
22092,1632,2014,02,0.183,278.96,92.44,5.86,49.15
22093,1633,2014,03,0.193,279.48,94.25,5.20,49.72
22094,1634,2014,04,0.203,280.56,96.73,3.29,50.01
22095,1635,2014,05,0.210,281.56,97.70,2.41,50.05
22096,1636,2014,06,0.216,282.58,97.90,1.69,49.80
22097,1637,2014,07,0.225,283.91,98.43,1.01,49.72
22098,1638,2014,08,0.235,285.29,98.52,0.68,49.60
22099,1639,2014,09,0.248,286.42,98.67,0.90,49.78
22100,1640,2014,10,0.265,287.38,99.10,1.25,50.17
22101,1641,2014,11,0.283,288.27,99.44,2.63,51.03
22102,1642,2014,12,0.302,289.10,99.50,5.66,52.58
22103,1643,2014,13,0.320,289.90,99.52,10.39,54.95
22104,1644,2014,14,0.339,290.96,99.38,11.54,55.46
22105,1645,2014,15,0.359,291.80,99.02,13.70,56.36
22106,1646,2014,16,0.380,292.53,98.03,16.24,57.13
22107,1647,2014,17,0.401,293.46,94.04,20.98,57.51
22108,1648,2014,18,0.414,294.26,89.10,25.54,57.32
22109,1649,2014,19,0.423,295.14,83.64,24.62,54.13
22110,1650,2014,20,0.425,295.84,78.24,26.50,52.37
22111,1651,2014,21,0.426,296.70,74.35,23.74,49.05
22112,1652,2014,22,0.426,297.25,70.28,24.47,47.38
22113,1653,2014,23,0.424,297.58,67.60,27.54,47.57
22114,1654,2014,24,0.422,298.09,66.00,29.67,47.83
22115,1655,2014,25,0.421,298.60,65.73,30.63,48.18
22116,1656,2014,26,0.420,299.18,66.90,30.32,48.61
22117,1657,2014,27,0.417,299.56,68.40,27.78,48.09
22118,1658,2014,28,0.410,300.17,69.14,24.10,46.62
22119,1659,2014,29,0.406,300.78,69.37,20.19,44.78
22120,1660,2014,30,0.399,300.98,68.72,18.83,43.78
22121,1661,2014,31,0.389,300.70,68.44,21.36,44.90
22122,1662,2014,32,0.383,300.32,68.57,24.25,46.41
22123,1663,2014,33,0.376,299.76,67.81,26.34,47.07
22124,1664,2014,34,0.369,299.29,67.57,26.01,46.79
22125,1665,2014,35,0.359,298.57,66.46,24.42,45.44
22126,1666,2014,36,0.349,297.46,65.39,22.59,43.99
22127,1667,2014,37,0.339,296.26,64.79,21.93,43.36
22128,1668,2014,38,0.329,294.95,64.79,22.87,43.83
22129,1669,2014,39,0.320,293.57,65.86,24.47,45.16
22130,1670,2014,40,0.310,291.92,68.07,25.84,46.96
22131,1671,2014,41,0.300,289.90,70.96,29.10,50.03
22132,1672,2014,42,0.287,288.32,74.40,29.98,52.19
22133,1673,2014,43,0.270,287.25,76.94,24.09,50.51
22134,1674,2014,44,0.247,285.90,76.78,20.06,48.42
22135,1675,2014,45,0.233,284.29,78.75,18.96,48.86
22136,1676,2014,46,0.212,282.94,76.63,16.40,46.51
22137,1677,2014,47,0.194,281.25,74.54,16.42,45.48
22138,1678,2014,48,0.180,280.38,72.75,14.08,43.41
22139,1679,2014,49,0.168,279.57,72.96,12.22,42.59
22140,1680,2014,50,0.163,279.55,77.68,6.78,42.23
22141,1681,2014,51,0.159,279.20,81.38,5.01,43.20
22142,1682,2014,52,0.156,278.42,81.41,7.52,44.46
22143,1683,2015,01,0.158,278.10,80.69,9.13,44.91
22144,1684,2015,02,0.162,278.39,80.06,8.94,44.50
22145,1685,2015,03,0.169,279.15,80.39,7.00,43.69
22146,1686,2015,04,0.176,279.80,81.11,6.54,43.83
22147,1687,2015,05,0.179,279.76,80.12,9.80,44.96
22148,1688,2015,06,0.186,280.39,81.42,10.73,46.08
22149,1689,2015,07,0.196,281.23,83.04,12.94,47.99
22150,1690,2015,08,0.206,282.46,84.08,14.55,49.32
22151,1691,2015,09,0.219,284.18,85.08,12.54,48.81
22152,1692,2015,10,0.229,285.26,83.28,13.09,48.19
22153,1693,2015,11,0.237,285.77,79.77,17.43,48.60
22154,1694,2015,12,0.249,286.18,77.77,24.38,51.07
22155,1695,2015,13,0.262,286.77,76.44,33.13,54.79
22156,1696,2015,14,0.278,287.93,76.23,35.19,55.71
22157,1697,2015,15,0.292,289.24,74.80,36.35,55.58
22158,1698,2015,16,0.310,290.53,73.76,35.23,54.49
22159,1699,2015,17,0.346,291.76,76.15,37.78,56.97
22160,1700,2015,18,0.383,292.90,79.34,39.82,59.58
22161,1701,2015,19,0.411,293.96,79.96,37.89,58.93
22162,1702,2015,20,0.432,294.68,80.37,40.27,60.32
22163,1703,2015,21,0.449,295.54,81.37,38.46,59.91
22164,1704,2015,22,0.459,295.82,81.10,42.95,62.03
22165,1705,2015,23,0.463,295.96,80.67,47.63,64.15
22166,1706,2015,24,0.466,296.37,80.92,51.42,66.17
22167,1707,2015,25,0.469,296.69,81.59,53.71,67.65
22168,1708,2015,26,0.470,297.07,82.85,54.34,68.59
22169,1709,2015,27,0.468,297.52,84.80,50.98,67.89
22170,1710,2015,28,0.465,298.36,86.35,44.30,65.33
22171,1711,2015,29,0.463,299.42,87.61,35.98,61.80
22172,1712,2015,30,0.457,300.19,87.81,29.19,58.50
22173,1713,2015,31,0.446,300.59,87.03,24.36,55.70
22174,1714,2015,32,0.436,301.00,86.27,18.88,52.58
22175,1715,2015,33,0.426,301.11,83.85,14.03,48.94
22176,1716,2015,34,0.416,300.79,82.49,11.74,47.12
22177,1717,2015,35,0.403,300.09,80.40,9.90,45.15
22178,1718,2015,36,0.391,299.22,78.96,6.62,42.79
22179,1719,2015,37,0.379,298.14,77.78,5.75,41.77
22180,1720,2015,38,0.363,296.83,75.91,6.79,41.35
22181,1721,2015,39,0.344,295.10,74.07,12.03,43.05
22182,1722,2015,40,0.326,293.01,73.70,17.30,45.50
22183,1723,2015,41,0.307,290.40,73.60,24.34,48.97
22184,1724,2015,42,0.286,288.32,74.34,27.25,50.80
22185,1725,2015,43,0.266,286.59,75.25,26.09,50.67
22186,1726,2015,44,0.244,285.37,75.36,21.67,48.51
22187,1727,2015,45,0.228,284.46,76.68,16.70,46.69
22188,1728,2015,46,0.206,283.04,73.89,15.12,44.51
22189,1729,2015,47,0.189,281.42,71.98,14.84,43.41
22190,1730,2015,48,0.175,280.26,70.63,14.14,42.38
22191,1731,2015,49,0.166,278.78,72.14,15.61,43.88
22192,1732,2015,50,0.160,277.70,76.28,15.31,45.80
22193,1733,2015,51,0.158,276.85,80.56,16.20,48.38
22194,1734,2015,52,0.160,275.97,83.87,19.36,51.62
22195,1735,2016,01,0.161,274.80,82.92,25.22,54.07
22196,1736,2016,02,0.160,273.34,78.99,32.08,55.53
22197,1737,2016,03,0.164,274.14,78.47,28.66,53.56
22198,1738,2016,04,0.170,275.52,78.40,24.93,51.66
22199,1739,2016,05,0.173,275.94,77.37,26.20,51.79
22200,1740,2016,06,0.173,276.66,75.09,26.97,51.03
22201,1741,2016,07,0.173,277.59,71.51,29.69,50.60
22202,1742,2016,08,0.177,278.77,69.80,32.64,51.22
22203,1743,2016,09,0.177,279.58,65.90,36.55,51.23
22204,1744,2016,10,0.189,281.45,65.67,35.04,50.36
22205,1745,2016,11,0.241,284.74,81.47,24.73,53.10
22206,1746,2016,12,0.262,286.70,82.99,22.09,52.54
22207,1747,2016,13,0.285,288.39,85.20,22.07,53.64
22208,1748,2016,14,0.304,289.55,85.49,23.25,54.37
22209,1749,2016,15,0.325,290.10,86.17,29.46,57.81
22210,1750,2016,16,0.354,291.20,88.83,28.70,58.77
22211,1751,2016,17,0.396,292.08,92.40,34.42,63.41
22212,1752,2016,18,0.425,292.71,92.98,42.11,67.54
22213,1753,2016,19,0.441,293.64,89.58,42.12,65.86
22214,1754,2016,20,0.447,294.33,85.11,44.21,64.66
22215,1755,2016,21,0.451,294.97,81.97,44.06,63.01
22216,1756,2016,22,0.451,295.74,78.19,42.32,60.26
22217,1757,2016,23,0.446,296.44,74.67,40.49,57.58
22218,1758,2016,24,0.439,297.56,71.18,35.75,53.46
22219,1759,2016,25,0.431,298.87,68.61,27.21,47.91
22220,1760,2016,26,0.426,299.88,68.43,23.17,45.80
22221,1761,2016,27,0.418,300.63,68.54,17.69,43.12
22222,1762,2016,28,0.408,300.94,67.90,17.33,42.62
22223,1763,2016,29,0.402,301.24,67.56,16.67,42.12
22224,1764,2016,30,0.395,301.30,67.03,17.07,42.05
22225,1765,2016,31,0.385,301.15,66.91,18.30,42.61
22226,1766,2016,32,0.377,300.82,66.58,20.22,43.40
22227,1767,2016,33,0.369,300.32,65.40,21.11,43.26
22228,1768,2016,34,0.363,299.56,65.61,23.02,44.31
22229,1769,2016,35,0.353,298.94,64.81,20.02,42.42
22230,1770,2016,36,0.343,297.84,63.84,18.48,41.16
22231,1771,2016,37,0.330,296.58,62.04,18.71,40.37
22232,1772,2016,38,0.317,295.36,60.82,19.43,40.12
22233,1773,2016,39,0.303,293.78,60.48,22.84,41.66
22234,1774,2016,40,0.289,292.09,60.87,24.41,42.64
22235,1775,2016,41,0.274,289.86,61.93,28.89,45.41
